,stn,wban,yearmoda,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxspd,gust,max,min,prcp,sndp,frshtt
17,337610,99999,20150118,35.8,8,34.0,8,1021.0,8,998.2,8,3.3,8,8.4,6,15.5,999.9,37.8,33.3*,0.00I,999.9,000000
18,337610,99999,20150119,32.5,7,32.4,7,1017.1,7,994.3,7,0.5,7,3.1,5,3.9,999.9,33.4,31.3,0.04E,999.9,100000
19,337610,99999,20150120,33.8,7,33.8,7,1017.1,7,994.4,7,0.2,7,2.2,7,3.9,999.9,36.1,32.7,0.01F,999.9,110000
20,337610,99999,20150121,34.8,7,34.6,7,1020.7,7,997.9,7,0.6,7,3.9,6,5.8,999.9,36.9,33.8,0.02E,999.9,110000
21,337610,99999,20150122,35.4,7,35.4,7,1023.6,7,1000.8,7,0.1,7,4.4,7,7.8,999.9,38.5,33.1,0.02E,999.9,110000
22,337610,99999,20150123,37.0,6,36.9,6,1022.6,6,999.9,6,0.6,6,7.1,6,9.7,999.9,38.8,36.1,0.09F,999.9,100000
23,337610,99999,20150124,31.7,7,31.1,7,1019.7,7,996.8,7,1.1,7,8.9,7,11.7,999.9,34.7*,29.3*,0.00F,999.9,110000
24,337610,99999,20150125,30.3,7,29.1,7,1018.4,7,995.4,7,2.7,7,7.2,7,11.7,999.9,31.3*,28.8,0.06F,0.8,011000
25,337610,99999,20150126,31.3,6,31.0,6,1021.3,6,998.3,6,1.1,6,2.9,6,3.9,999.9,32.2,30.4*,0.24F,999.9,111000
26,337610,99999,20150127,29.7,8,28.5,8,1019.5,8,996.5,8,3.1,8,3.2,6,7.8,999.9,32.9,27.7,0.00I,1.2,000000
27,337610,99999,20150128,28.0,8,27.8,8,1015.7,8,992.7,8,1.1,8,3.6,8,5.8,999.9,30.7,25.2*,0.00I,0.8,100000
28,337610,99999,20150129,28.9,8,27.7,8,1009.1,8,986.2,8,2.7,8,5.5,6,7.8,999.9,37.8,19.2*,0.00I,0.8,100000
29,337610,99999,20150130,40.4,7,38.7,7,998.2,7,976.1,7,2.7,7,11.1,7,13.6,999.9,44.1*,32.4,0.01F,999.9,010000
30,337610,99999,20150131,44.4,7,39.4,7,989.7,7,968.0,7,8.5,7,11.4,7,17.5,999.9,48.4,37.6*,0.28E,999.9,010000
31,337610,99999,20150201,34.5,8,33.3,8,994.1,7,972.1,8,3.9,8,6.2,6,11.7,999.9,37.8,32.0,0.08E,999.9,110000
32,337610,99999,20150202,33.5,7,32.0,7,998.8,7,976.4,7,3.3,7,2.8,7,3.9,999.9,36.3,30.4,0.12E,999.9,010000
33,337610,99999,20150203,34.1,7,32.0,7,1004.6,7,981.7,7,3.9,7,3.2,6,5.8,999.9,38.3,31.3*,0.03F,999.9,110000
34,337610,99999,20150204,33.9,8,29.0,8,1014.9,8,992.2,8,6.9,8,3.6,8,5.8,999.9,41.4,28.4,0.00I,999.9,000000
35,337610,99999,20150205,35.7,7,33.0,7,1016.0,7,993.3,7,6.9,7,6.7,7,7.8,999.9,38.7,32.4*,0.20E,999.9,010000
36,337610,99999,20150206,29.9,7,25.0,7,1023.5,7,1000.4,7,10.1,7,9.7,7,11.7,999.9,32.7,26.2*,0.01E,999.9,000000
37,337610,99999,20150207,27.1,8,22.0,8,1017.7,8,994.6,8,11.0,8,6.1,8,9.7,999.9,32.9,21.2,0.00I,999.9,000000
38,337610,99999,20150208,28.1,7,23.3,7,1003.4,7,980.7,7,9.4,7,4.4,7,5.8,999.9,32.9,25.7,0.08E,999.9,001000
39,337610,99999,20150209,21.9,6,17.4,6,1009.6,6,986.4,6,7.6,6,3.2,6,5.8,999.9,30.2,17.1,0.01F,1.2,001000
40,337610,99999,20150210,21.4,8,14.6,8,1018.9,8,995.4,8,9.2,8,5.1,8,9.7,999.9,27.5,17.1,0.02F,1.6,000000
41,337610,99999,20150211,22.4,8,16.4,8,1026.1,8,1002.5,8,9.9,8,11.2,8,15.5,999.9,29.1,15.1,0.00I,1.2,000000
42,337610,99999,20150212,27.4,8,18.8,8,1029.4,8,1006.0,8,12.4,8,7.8,8,11.7,999.9,38.1,22.1,0.00I,0.8,000000
43,337610,99999,20150213,26.5,8,24.5,8,1029.0,8,1005.6,8,3.2,8,4.1,8,5.8,999.9,33.1,22.8,0.00I,999.9,100000
44,337610,99999,20150214,26.7,8,24.6,8,1026.6,8,1003.3,8,4.5,8,3.3,7,3.9,999.9,31.3,22.3,0.00I,999.9,100000
45,337610,99999,20150215,25.9,8,25.3,8,1025.3,8,1002.0,8,1.5,8,3.9,8,7.8,999.9,28.2,23.4,0.00I,999.9,100000
46,337610,99999,20150216,24.4,8,16.6,8,1031.9,8,1008.3,8,9.2,8,14.3,8,21.4,999.9,29.7,15.6*,0.00F,999.9,001000
47,337610,99999,20150217,19.0,8,6.6,8,1039.9,8,1015.9,8,12.4,8,9.5,8,15.5,999.9,30.9,10.2,0.00I,999.9,000000
48,337610,99999,20150218,20.3,8,4.7,8,1037.5,8,1013.6,8,12.4,8,4.7,7,7.8,999.9,31.3,11.7,0.00I,999.9,000000
49,337610,99999,20150219,30.8,7,20.1,7,1025.4,7,1002.2,7,9.6,7,4.2,7,5.8,999.9,38.7,18.1,0.00E,999.9,000000
50,337610,99999,20150220,33.9,7,31.2,7,1023.0,7,1000.1,7,3.0,7,2.3,6,3.9,999.9,36.5,32.4,0.01F,999.9,010000
51,337610,99999,20150221,33.9,8,26.8,8,1020.1,8,997.3,8,6.7,8,8.7,8,13.6,999.9,44.4,26.4,0.00I,999.9,000000
52,337610,99999,20150222,38.5,8,32.0,8,1018.3,8,995.7,8,7.2,8,10.9,8,15.5,999.9,48.7,28.0,0.00I,999.9,000000
53,337610,99999,20150223,40.6,8,36.7,8,1015.8,8,993.4,8,7.6,8,8.7,8,11.7,999.9,46.9,36.0,0.00I,999.9,100000
54,337610,99999,20150224,38.4,7,37.5,7,1012.8,7,990.3,7,2.9,7,3.9,6,5.8,999.9,41.9,37.2,0.12E,999.9,010000
55,337610,99999,20150225,40.8,7,36.0,7,1015.1,7,992.7,7,8.5,7,2.7,5,3.9,999.9,48.2,32.5,0.03E,999.9,000000
56,337610,99999,20150226,38.7,7,36.8,7,1018.9,7,996.3,7,3.2,7,3.5,5,3.9,999.9,40.6,36.3,0.04F,999.9,110000
57,337610,99999,20150227,42.5,7,39.4,7,1017.9,7,995.5,7,6.3,7,3.6,6,5.8,999.9,50.2,36.7*,0.12E,999.9,110000
58,337610,99999,20150228,38.0,7,36.3,7,1018.2,7,995.6,7,2.8,7,6.9,7,9.7,999.9,42.6,33.8*,0.00I,999.9,000000
59,337610,99999,20150301,39.8,8,33.8,8,1019.4,8,996.9,8,9.9,8,3.4,8,5.8,999.9,42.8,36.3,0.00I,999.9,000000
60,337610,99999,20150302,38.3,7,37.6,7,1013.8,7,991.3,7,1.8,7,7.2,7,9.7,999.9,40.3*,36.3,0.03F,999.9,010000
61,337610,99999,20150303,39.5,6,37.4,6,1012.0,6,989.6,6,4.4,6,4.5,6,7.8,999.9,41.7,35.1*,0.16F,999.9,010000
62,337610,99999,20150304,37.6,8,28.2,8,1020.4,8,997.7,8,10.4,8,5.8,7,7.8,999.9,46.2,31.3,0.00I,999.9,000000
63,337610,99999,20150305,37.7,8,28.4,8,1026.4,8,1003.6,8,11.2,8,3.9,7,5.8,999.9,45.3,30.7,0.00I,999.9,000000
64,337610,99999,20150306,35.8,8,25.6,8,1030.3,8,1007.3,8,12.4,8,4.5,6,9.7,999.9,42.3,29.8*,0.00I,999.9,000000
65,337610,99999,20150307,34.3,8,25.5,8,1034.7,8,1011.5,8,10.3,8,5.3,8,9.7,999.9,43.5,25.2,0.00I,999.9,000000
66,337610,99999,20150308,36.8,8,25.7,8,1035.5,8,1012.5,8,11.7,8,2.3,5,3.9,999.9,47.1,26.2,0.00I,999.9,000000
67,337610,99999,20150309,40.7,8,22.7,8,1032.1,8,1009.3,8,12.4,8,2.7,8,5.8,999.9,52.3,28.4,0.00I,999.9,000000
68,337610,99999,20150310,43.2,8,24.5,8,1028.2,8,1005.6,8,12.4,8,999.9,0,999.9,999.9,56.1,30.0,0.00I,999.9,000000
69,337610,99999,20150311,44.6,8,27.4,8,1017.6,8,995.3,8,11.7,8,3.3,7,3.9,999.9,54.5,31.5,0.00E,999.9,010000
70,337610,99999,20150312,41.3,7,37.5,7,1013.4,7,991.1,7,7.5,7,3.5,5,5.8,999.9,43.9,38.5,0.16E,999.9,000000
71,337610,99999,20150313,41.0,6,40.2,6,1013.7,6,991.3,6,2.7,6,6.8,6,9.7,999.9,41.9,39.9,0.35F,999.9,010000
72,337610,99999,20150314,43.1,7,40.0,7,1026.3,7,1003.7,7,5.4,7,5.8,7,9.7,999.9,48.7,38.3,0.16E,999.9,010000
73,337610,99999,20150315,40.0,8,35.5,8,1034.8,8,1011.9,8,8.1,8,10.4,8,13.6,999.9,45.3,37.2,0.00I,999.9,000000
74,337610,99999,20150316,41.4,8,25.7,8,1039.2,8,1016.3,8,12.4,8,8.0,8,11.7,999.9,54.7,30.6,0.00I,999.9,000000
75,337610,99999,20150317,36.0,8,20.0,8,1038.0,8,1014.8,8,12.4,8,10.7,8,17.5,999.9,45.3,28.0,0.00I,999.9,000000
76,337610,99999,20150318,33.2,7,29.9,7,1029.8,7,1006.7,7,4.9,7,9.4,7,15.5,999.9,38.3,31.6,0.09F,0.4,011000
77,337610,99999,20150319,35.9,6,33.7,6,1025.5,6,1002.6,6,4.1,6,5.1,5,7.8,999.9,39.9,32.4,0.35F,2.8,001000
78,337610,99999,20150320,39.8,8,30.6,8,1021.0,8,998.4,8,10.9,8,7.0,8,11.7,999.9,47.7,34.2,0.00I,999.9,000000
79,337610,99999,20150321,41.9,8,28.4,8,1016.8,8,994.5,8,10.7,8,2.7,8,3.9,999.9,53.2,29.8,0.00I,999.9,000000
80,337610,99999,20150322,45.1,8,28.0,8,1015.7,8,993.4,8,12.4,8,7.8,8,17.5,999.9,59.0,35.4,0.00I,999.9,000000
81,337610,99999,20150323,32.7,8,12.5,8,1024.2,8,1001.2,8,12.4,8,7.5,7,11.7,999.9,40.8,26.1,0.00I,999.9,000000
82,337610,99999,20150324,37.3,8,17.4,8,1023.2,8,1000.4,8,12.4,8,7.8,8,11.7,999.9,51.1,25.5,0.00I,999.9,000000
83,337610,99999,20150325,41.8,8,30.0,8,1021.8,8,999.3,8,11.7,8,9.0,8,17.5,999.9,55.6,30.9,0.00I,999.9,000000
84,337610,99999,20150326,44.4,8,34.9,8,1019.7,8,997.3,8,11.7,8,6.1,8,7.8,999.9,52.3,35.6,0.00I,999.9,000000
85,337610,99999,20150327,50.2,8,37.5,8,1013.8,8,991.8,8,8.4,8,4.9,8,7.8,999.9,59.5,40.3,0.00I,999.9,100000
86,337610,99999,20150328,48.6,8,36.7,8,1009.1,8,987.0,7,8.9,8,11.4,8,13.6,999.9,56.5,41.4*,0.12E,999.9,010000
87,337610,99999,20150329,35.0,5,34.0,5,1005.6,5,983.2,5,2.6,5,6.6,5,15.5,999.9,36.3*,33.6*,0.31E,999.9,011000
88,337610,99999,20150330,43.7,6,41.9,6,1004.5,6,982.5,6,3.3,6,7.4,6,9.7,999.9,51.6,33.4,0.04F,999.9,110000
89,337610,99999,20150331,46.1,6,39.0,6,1002.9,6,981.0,6,8.5,6,4.9,6,7.8,999.9,51.4,43.3,0.24F,999.9,010000
90,337610,99999,20150401,43.2,8,37.3,8,1001.7,8,979.5,8,8.4,8,4.7,7,9.7,999.9,55.0,38.8*,0.16E,999.9,010010
91,337610,99999,20150402,40.2,8,29.4,8,1007.3,8,984.8,7,12.4,8,5.3,8,7.8,999.9,49.1,34.0*,0.00I,999.9,000000
92,337610,99999,20150403,35.5,7,31.9,7,1002.1,7,979.5,7,7.9,7,5.8,7,9.7,999.9,41.9,32.4,0.20E,999.9,001000
93,337610,99999,20150404,38.6,7,31.5,7,1009.1,7,986.5,7,9.8,7,6.4,7,9.7,999.9,47.1,32.7,0.08E,999.9,000000
94,337610,99999,20150405,40.8,8,28.3,8,1016.7,8,994.0,8,10.4,8,3.6,8,7.8,999.9,49.6,30.4,0.00I,999.9,000000
95,337610,99999,20150406,41.8,8,34.6,8,1018.8,8,996.1,8,9.2,8,4.4,8,7.8,999.9,48.0,37.2,0.08E,999.9,010000
96,337610,99999,20150407,40.3,6,34.3,6,1012.2,6,989.6,6,6.4,6,22.3,6,29.1,999.9,42.8,38.8,0.31F,999.9,010000
97,337610,99999,20150408,43.4,8,26.2,8,1012.8,8,990.3,8,12.4,8,12.4,8,23.3,999.9,53.6,36.7,0.00I,999.9,000000
98,337610,99999,20150409,42.2,8,17.3,7,1021.1,7,998.4,7,12.4,8,10.5,7,19.4,999.9,53.8,30.0*,0.00I,999.9,000000
99,337610,99999,20150410,50.2,8,20.0,8,1024.7,8,1002.3,8,12.4,8,3.6,8,5.8,999.9,65.1,33.6,0.00I,999.9,000000
100,337610,99999,20150411,54.2,7,26.3,7,1022.6,7,1000.4,7,12.4,7,3.3,7,19.4,999.9,71.2,38.7,0.00I,999.9,000000
101,337610,99999,20150412,60.1,8,30.3,8,1021.7,8,999.7,8,12.4,8,3.6,7,7.8,999.9,73.6,44.6,0.00I,999.9,000000
102,337610,99999,20150413,57.9,8,37.1,8,1020.4,8,998.4,8,12.4,8,5.6,8,9.7,999.9,68.0,47.8,0.00I,999.9,000000
103,337610,99999,20150414,46.2,8,29.2,8,1018.5,8,996.1,8,12.4,8,8.3,7,11.7,999.9,55.2,36.9*,0.02E,999.9,010000
104,337610,99999,20150415,45.3,8,31.8,8,1015.9,8,993.7,8,12.4,8,5.8,8,13.6,999.9,52.5,34.5,0.00I,999.9,000000
105,337610,99999,20150416,61.4,8,40.6,8,1010.7,8,989.2,8,12.4,8,6.6,8,11.7,999.9,74.8,44.2,0.00E,999.9,000000
106,337610,99999,20150417,58.8,8,42.3,8,1009.4,8,987.9,8,11.7,8,6.4,7,11.7,999.9,71.8,48.7*,0.00E,999.9,010000
107,337610,99999,20150418,46.3,6,40.9,6,1008.7,6,986.6,6,8.1,6,2.9,6,3.9,999.9,53.8,42.4*,0.25F,999.9,010000
108,337610,99999,20150419,41.6,7,31.6,7,1011.8,7,989.5,7,12.4,7,6.9,7,9.7,999.9,50.2,34.2,0.02E,999.9,000000
109,337610,99999,20150420,39.6,7,34.2,7,1006.4,7,984.1,7,9.1,7,6.9,7,9.7,999.9,46.4,34.9*,0.18F,999.9,010000
110,337610,99999,20150421,36.7,7,31.3,7,1012.8,7,990.3,7,9.6,7,2.9,6,3.9,999.9,44.6,28.9,0.02E,999.9,010100
111,337610,99999,20150422,40.1,8,29.9,8,1018.5,8,996.0,8,11.3,8,4.7,7,7.8,999.9,50.7,31.8,0.01E,999.9,010000
112,337610,99999,20150423,50.2,8,31.4,8,1017.3,8,995.2,8,12.4,8,5.6,8,9.7,999.9,62.8,34.3,0.00I,999.9,000000
113,337610,99999,20150424,60.1,8,35.9,8,1014.5,8,992.9,8,12.4,8,4.4,8,5.8,999.9,72.7,44.2,0.00I,999.9,000000
114,337610,99999,20150425,60.7,8,35.5,8,1016.5,8,994.8,8,12.4,8,4.9,8,7.8,999.9,74.5,47.5*,0.00I,999.9,000000
115,337610,99999,20150426,54.8,8,42.2,7,1015.0,8,993.2,8,9.4,8,5.3,8,7.8,999.9,70.2,41.5,0.00I,999.9,100000
116,337610,99999,20150427,58.2,8,41.3,8,1014.0,8,992.4,8,10.5,8,7.5,8,9.7,999.9,71.8,46.0,0.00I,999.9,000000
117,337610,99999,20150428,57.3,8,41.4,8,1013.1,8,991.5,8,12.4,8,7.0,8,11.7,999.9,72.0,42.1,0.00I,999.9,000000
118,337610,99999,20150429,52.4,7,48.0,7,1011.7,7,989.9,7,8.4,7,2.9,6,7.8,999.9,61.5,46.9,0.03E,999.9,000000
119,337610,99999,20150430,52.9,8,47.0,8,1015.1,8,993.2,8,9.5,8,4.2,6,5.8,999.9,61.9,48.9,0.00I,999.9,000000
120,337610,99999,20150501,57.5,8,45.5,8,1011.7,8,990.3,8,10.1,8,2.6,6,3.9,999.9,69.4,43.5,0.00I,999.9,000000
121,337610,99999,20150502,58.5,8,48.6,8,1008.4,8,987.9,8,10.1,8,6.1,8,7.8,999.9,72.0,48.2,99.99,999.9,010000
122,337610,99999,20150503,52.0,6,47.6,6,1010.8,6,989.0,6,8.1,6,4.9,4,9.7,999.9,56.5,45.9*,0.35F,999.9,010000
123,337610,99999,20150504,54.5,8,38.1,8,1016.5,8,994.6,8,11.7,8,3.5,5,5.8,999.9,65.8,39.2,0.00I,999.9,000000
124,337610,99999,20150505,57.2,8,48.2,8,1017.3,8,995.5,8,11.7,8,4.2,7,7.8,999.9,66.4,52.0*,0.00E,999.9,010000
125,337610,99999,20150506,58.8,8,45.8,8,1016.7,8,995.1,8,9.6,8,3.9,6,5.8,999.9,70.0,41.9,0.00I,999.9,100000
126,337610,99999,20150507,54.3,7,48.4,7,1012.0,7,990.3,7,10.1,7,5.5,7,11.7,999.9,57.2,50.4,0.08F,999.9,000010
127,337610,99999,20150508,55.9,7,45.6,7,1013.8,7,992.1,7,10.5,7,3.9,5,7.8,999.9,67.8,48.4*,0.12E,999.9,000000
128,337610,99999,20150509,55.9,8,41.8,8,1015.8,8,994.1,8,11.2,8,7.4,6,11.7,999.9,66.9,45.3,0.00I,999.9,000000
129,337610,99999,20150510,58.3,8,42.6,8,1016.5,8,994.9,8,12.4,8,3.1,7,7.8,999.9,70.0,44.4,0.00I,999.9,000000
130,337610,99999,20150511,59.5,7,43.6,7,1019.3,7,997.6,7,12.4,7,2.7,5,5.8,999.9,72.0,53.2*,0.00E,999.9,000000
131,337610,99999,20150512,62.0,8,43.2,8,1021.8,8,1000.2,8,12.4,8,4.9,6,7.8,999.9,75.6,48.9,0.00I,999.9,000000
132,337610,99999,20150513,64.9,8,44.4,8,1015.9,8,993.9,8,12.4,8,3.9,6,5.8,999.9,76.5,51.4,0.00I,999.9,000000
133,337610,99999,20150514,64.0,8,51.6,8,1007.1,8,985.8,8,10.6,8,5.3,8,9.7,999.9,74.5,54.3,0.08E,999.9,000000
134,337610,99999,20150515,57.5,8,42.9,8,1010.0,8,988.5,8,11.7,8,3.6,8,5.8,999.9,66.2,50.0,0.00I,999.9,000000
135,337610,99999,20150516,57.7,8,40.6,8,1017.0,8,995.3,8,12.4,8,3.6,6,7.8,999.9,67.3,50.5,0.00I,999.9,000000
136,337610,99999,20150517,59.6,8,43.3,8,1016.6,8,995.0,8,11.7,8,4.5,6,7.8,999.9,73.0,47.1,99.99,999.9,010000
137,337610,99999,20150518,59.1,7,40.8,7,1017.0,7,995.3,7,12.4,7,4.3,5,9.7,999.9,67.3,49.6,0.03E,999.9,000000
138,337610,99999,20150519,64.3,8,48.9,8,1014.4,8,993.1,8,12.4,8,7.4,6,11.7,999.9,77.2,49.8,0.00I,999.9,000000
139,337610,99999,20150520,67.8,8,48.3,8,1016.0,8,994.7,8,12.4,8,4.1,8,9.7,999.9,81.0,52.3,0.00I,999.9,000000
140,337610,99999,20150521,69.4,8,46.7,8,1017.5,8,996.2,8,12.4,8,4.3,5,7.8,999.9,81.9,54.5,0.00I,999.9,000000
141,337610,99999,20150522,70.2,8,46.1,8,1017.5,8,996.3,8,12.4,8,3.6,6,5.8,999.9,81.7,54.5,0.00I,999.9,000000
142,337610,99999,20150523,71.4,8,43.6,8,1013.9,8,992.8,8,12.4,8,3.6,7,7.8,999.9,83.7,56.8,0.00I,999.9,000000
143,337610,99999,20150524,71.3,8,49.4,8,1011.4,7,990.4,7,12.4,8,3.9,6,5.8,999.9,84.0*,54.3,0.00I,999.9,000000
144,337610,99999,20150525,72.7,8,47.4,8,1009.8,8,988.8,8,12.4,8,3.6,6,5.8,999.9,85.5,57.7,0.00I,999.9,000000
145,337610,99999,20150526,69.5,8,52.1,8,1004.9,8,984.0,8,11.7,8,3.9,6,5.8,999.9,85.1,58.6,0.47E,999.9,000010
146,337610,99999,20150527,68.4,8,52.4,8,1004.3,8,983.3,8,10.4,8,4.9,8,9.7,999.9,79.2,59.4,0.00I,999.9,000000
147,337610,99999,20150528,55.0,7,49.9,7,1007.3,7,985.7,7,9.9,7,4.7,7,7.8,999.9,59.4,51.6,0.03F,999.9,010000
148,337610,99999,20150529,59.7,8,46.5,8,1008.3,8,986.9,8,12.4,8,6.7,7,9.7,999.9,65.1,53.4*,0.00I,999.9,000000
149,337610,99999,20150530,63.8,8,44.6,8,1012.8,8,991.4,8,12.4,8,2.4,4,3.9,999.9,75.6,48.2,0.00I,999.9,000000
150,337610,99999,20150531,65.4,8,50.0,8,1017.0,8,995.6,8,11.7,8,2.4,4,3.9,999.9,79.2,52.7,0.12E,999.9,000010
151,337610,99999,20150601,65.8,8,55.3,8,1019.6,8,998.2,8,11.7,8,3.3,7,5.8,999.9,79.5,54.0,0.12E,999.9,000010
152,337610,99999,20150602,71.3,7,57.1,7,1019.1,7,997.9,7,11.1,7,2.9,6,3.9,999.9,82.8,58.6,0.02E,999.9,000010
153,337610,99999,20150603,73.4,8,56.7,8,1018.9,8,997.8,8,12.4,8,2.9,6,3.9,999.9,84.9,57.2,0.00I,999.9,000000
154,337610,99999,20150604,72.2,8,58.7,8,1017.2,8,996.2,8,10.6,8,7.1,6,11.7,999.9,87.3,62.1,0.00E,999.9,010010
155,337610,99999,20150605,63.6,7,46.0,7,1022.9,7,1001.3,7,12.4,7,9.4,7,15.5,999.9,74.5,57.6*,0.31E,999.9,000000
156,337610,99999,20150606,65.5,8,43.8,8,1026.4,8,1004.8,8,12.4,8,4.4,8,7.8,999.9,77.0,50.4,0.00I,999.9,000000
157,337610,99999,20150607,69.8,8,45.0,8,1027.0,8,1005.6,8,12.4,8,2.9,6,3.9,999.9,81.5,52.9,0.00I,999.9,000000
158,337610,99999,20150608,72.9,8,49.5,8,1020.2,7,999.4,8,12.4,8,3.9,4,5.8,999.9,84.9,57.6*,0.00I,999.9,000000
159,337610,99999,20150609,74.5,8,52.1,8,1014.5,8,993.5,8,12.4,8,6.1,7,9.7,999.9,87.4,59.4,0.00I,999.9,000010
160,337610,99999,20150610,73.1,8,53.0,8,1015.7,8,994.6,8,12.4,8,9.5,8,13.6,999.9,84.9,62.6,0.00I,999.9,000000
161,337610,99999,20150611,71.5,8,49.1,8,1016.6,8,995.4,8,12.4,8,5.6,8,9.7,999.9,83.1,57.9,0.00I,999.9,000000
162,337610,99999,20150612,69.8,8,46.5,8,1018.3,8,997.0,8,12.4,8,4.2,7,5.8,999.9,81.0,56.7,0.00I,999.9,000000
163,337610,99999,20150613,73.2,8,48.0,8,1017.3,7,996.0,8,12.4,8,3.2,6,3.9,999.9,86.4,59.0,0.00I,999.9,000000
164,337610,99999,20150614,76.3,8,48.4,8,1012.9,8,992.0,8,12.4,8,4.9,8,7.8,999.9,86.9,63.5,0.00I,999.9,000000
165,337610,99999,20150615,73.2,8,58.8,8,1010.2,8,989.3,8,12.4,8,4.6,8,9.7,999.9,87.1,64.4,0.00I,999.9,000010
166,337610,99999,20150616,68.7,8,62.6,8,1008.6,8,987.6,8,8.9,8,5.2,6,7.8,999.9,79.2,63.5,0.00H,999.9,010010
167,337610,99999,20150617,61.2,6,56.5,6,1010.0,6,988.6,6,9.1,6,7.8,6,11.7,999.9,63.3*,57.9*,0.79F,999.9,010000
168,337610,99999,20150618,59.2,8,49.8,8,1010.3,8,988.9,8,11.7,8,9.0,8,13.6,999.9,66.9,54.7*,0.00I,999.9,000000
169,337610,99999,20150619,63.2,8,48.7,8,1007.9,8,986.6,8,10.2,8,6.7,7,9.7,999.9,73.6,51.8,0.00I,999.9,000000
170,337610,99999,20150620,65.1,8,50.7,8,1008.1,8,986.9,8,12.4,8,5.5,7,9.7,999.9,76.5,51.8,0.00I,999.9,000000
171,337610,99999,20150621,64.1,8,55.4,8,1010.5,8,989.2,8,10.3,8,3.1,5,3.9,999.9,72.7,55.2,0.00I,999.9,000000
172,337610,99999,20150622,60.4,7,54.3,7,1014.1,7,992.6,7,11.0,7,3.6,7,7.8,999.9,68.9,55.2,0.31F,999.9,010000
173,337610,99999,20150623,65.4,8,52.3,8,1014.6,8,993.3,8,10.3,8,3.3,7,5.8,999.9,76.5,51.4,0.00I,999.9,000000
174,337610,99999,20150624,70.0,8,54.5,8,1014.3,8,993.2,8,11.7,8,4.2,7,7.8,999.9,82.6,57.0,0.00I,999.9,000000
175,337610,99999,20150625,71.7,8,55.7,8,1012.7,8,991.7,8,11.7,8,6.6,8,11.7,999.9,82.6,59.0,0.00I,999.9,000000
176,337610,99999,20150626,70.1,8,54.0,8,1008.1,8,987.1,8,12.4,8,10.2,8,11.7,999.9,77.4,64.8*,0.00I,999.9,000000
177,337610,99999,20150627,66.2,8,47.2,8,1007.0,8,985.9,8,12.4,8,8.5,8,17.5,999.9,74.3,58.6,0.00E,999.9,010000
